idsoil_data,probe,temperature,moisture,reading_time
12540,4,79,28,"2015-12-21 17:12:10"
12541,1,35,28,"2015-12-21 18:05:42"
12542,2,62,33,"2015-12-21 18:05:42"
12543,3,76,28,"2015-12-21 18:05:42"
12544,4,52,42,"2015-12-21 18:05:42"
12545,1,76,40,"2015-12-21 18:50:35"
12546,2,34,34,"2015-12-21 18:50:35"
12547,3,65,44,"2015-12-21 18:50:35"
12548,4,88,31,"2015-12-21 18:50:35"
12549,1,46,30,"2015-12-22 04:56:58"
12550,2,89,25,"2015-12-22 04:56:58"
12551,3,57,40,"2015-12-22 04:56:58"
12552,4,81,43,"2015-12-22 04:56:58"
12553,1,75,27,"2015-12-22 15:44:12"
12554,2,44,44,"2015-12-22 15:44:12"
12555,3,84,37,"2015-12-22 15:44:12"
12556,4,84,42,"2015-12-22 15:44:12"
12557,1,41,36,"2015-12-22 18:47:12"
12558,2,87,35,"2015-12-22 18:47:12"
12559,3,54,34,"2015-12-22 18:47:12"
12560,4,30,40,"2015-12-22 18:47:12"
12561,1,58,38,"2015-12-22 21:10:07"
12562,2,47,26,"2015-12-22 21:10:07"
12563,3,44,33,"2015-12-22 21:10:07"
12564,4,39,39,"2015-12-22 21:10:07"
12565,1,36,35,"2015-12-23 02:00:54"
12566,2,54,36,"2015-12-23 02:00:54"
12567,3,61,44,"2015-12-23 02:00:54"
12568,4,38,36,"2015-12-23 02:00:54"
12569,1,52,40,"2015-12-23 03:44:53"
12570,2,42,25,"2015-12-23 03:44:53"
12571,3,44,34,"2015-12-23 03:44:53"
12572,4,49,41,"2015-12-23 03:44:53"
12573,1,78,31,"2015-12-23 04:38:01"
12574,2,47,40,"2015-12-23 04:38:01"
12575,3,70,35,"2015-12-23 04:38:01"
12576,4,69,28,"2015-12-23 04:38:01"
12577,1,42,29,"2015-12-23 05:47:20"
12578,2,53,43,"2015-12-23 05:47:20"
12579,3,75,43,"2015-12-23 05:47:20"
12580,4,50,29,"2015-12-23 05:47:20"
12581,1,60,43,"2015-12-23 06:07:58"
12582,2,71,30,"2015-12-23 06:07:58"
12583,3,89,36,"2015-12-23 06:07:58"
12584,4,69,31,"2015-12-23 06:07:58"
12585,1,53,26,"2015-12-23 11:36:57"
12586,2,37,33,"2015-12-23 11:36:57"
12587,3,58,41,"2015-12-23 11:36:57"
12588,4,34,37,"2015-12-23 11:36:57"
12589,1,71,32,"2015-12-23 16:27:19"
12590,2,35,41,"2015-12-23 16:27:19"
12591,3,41,35,"2015-12-23 16:27:19"
12592,4,76,33,"2015-12-23 16:27:19"
12593,1,72,30,"2015-12-24 03:05:23"
12594,2,58,25,"2015-12-24 03:05:23"
12595,3,32,29,"2015-12-24 03:05:23"
12596,4,61,26,"2015-12-24 03:05:23"
12597,1,65,27,"2015-12-24 13:26:17"
12598,2,76,40,"2015-12-24 13:26:17"
12599,3,45,36,"2015-12-24 13:26:17"
12600,4,55,39,"2015-12-24 13:26:17"
12601,1,66,31,"2015-12-24 21:02:35"
12602,2,65,37,"2015-12-24 21:02:35"
12603,3,82,37,"2015-12-24 21:02:35"
12604,4,84,36,"2015-12-24 21:02:35"
12605,1,59,33,"2015-12-25 04:40:59"
12606,2,61,42,"2015-12-25 04:40:59"
12607,3,86,28,"2015-12-25 04:40:59"
12608,4,86,26,"2015-12-25 04:40:59"
12609,1,63,26,"2015-12-25 10:52:59"
12610,2,38,25,"2015-12-25 10:52:59"
12611,3,46,40,"2015-12-25 10:52:59"
12612,4,54,34,"2015-12-25 10:52:59"
12613,1,47,43,"2015-12-25 17:33:59"
12614,2,67,44,"2015-12-25 17:33:59"
12615,3,65,43,"2015-12-25 17:33:59"
12616,4,33,40,"2015-12-25 17:33:59"
12617,1,58,40,"2015-12-25 19:55:38"
12618,2,88,39,"2015-12-25 19:55:38"
12619,3,86,27,"2015-12-25 19:55:38"
12620,4,48,27,"2015-12-25 19:55:38"
12621,1,68,38,"2015-12-25 22:37:02"
12622,2,66,37,"2015-12-25 22:37:02"
12623,3,61,41,"2015-12-25 22:37:02"
12624,4,45,44,"2015-12-25 22:37:02"
12625,1,34,43,"2015-12-26 05:09:55"
12626,2,85,31,"2015-12-26 05:09:55"
12627,3,47,31,"2015-12-26 05:09:55"
12628,4,72,31,"2015-12-26 05:09:55"
12629,1,71,29,"2015-12-26 05:54:27"
12630,2,89,42,"2015-12-26 05:54:27"
12631,3,87,27,"2015-12-26 05:54:27"
12632,4,70,42,"2015-12-26 05:54:27"
12633,1,40,40,"2015-12-26 11:38:08"
12634,2,73,29,"2015-12-26 11:38:08"
12635,3,31,38,"2015-12-26 11:38:08"
12636,4,78,32,"2015-12-26 11:38:08"
12637,1,48,41,"2015-12-26 16:18:54"
12638,2,46,28,"2015-12-26 16:18:54"
12639,3,68,39,"2015-12-26 16:18:54"
12640,4,47,39,"2015-12-26 16:18:54"
12641,1,61,32,"2015-12-26 18:43:52"
12642,2,75,27,"2015-12-26 18:43:52"
12643,3,49,29,"2015-12-26 18:43:52"
12644,4,86,39,"2015-12-26 18:43:52"
12645,1,88,43,"2015-12-27 03:22:50"
12646,2,78,25,"2015-12-27 03:22:50"
12647,3,70,33,"2015-12-27 03:22:50"
12648,4,61,36,"2015-12-27 03:22:50"
12649,1,82,31,"2015-12-27 09:51:59"
12650,2,46,33,"2015-12-27 09:51:59"
12651,3,53,42,"2015-12-27 09:51:59"
12652,4,87,31,"2015-12-27 09:51:59"
12653,1,52,34,"2015-12-27 18:25:57"
12654,2,86,29,"2015-12-27 18:25:57"
12655,3,81,39,"2015-12-27 18:25:57"
12656,4,83,44,"2015-12-27 18:25:57"
12657,1,44,34,"2015-12-27 22:42:51"
12658,2,65,28,"2015-12-27 22:42:51"
12659,3,52,34,"2015-12-27 22:42:51"
12660,4,63,35,"2015-12-27 22:42:51"
12661,1,57,32,"2015-12-28 00:12:36"
12662,2,34,39,"2015-12-28 00:12:36"
12663,3,45,33,"2015-12-28 00:12:36"
12664,4,83,30,"2015-12-28 00:12:36"
12665,1,49,25,"2015-12-28 04:29:19"
12666,2,84,40,"2015-12-28 04:29:19"
12667,3,67,28,"2015-12-28 04:29:19"
12668,4,89,33,"2015-12-28 04:29:19"
12669,1,88,31,"2015-12-28 08:45:30"
12670,2,69,25,"2015-12-28 08:45:30"
12671,3,55,26,"2015-12-28 08:45:30"
12672,4,49,40,"2015-12-28 08:45:30"
12673,1,43,41,"2015-12-28 12:56:58"
12674,2,86,34,"2015-12-28 12:56:58"
12675,3,80,41,"2015-12-28 12:56:58"
12676,4,84,41,"2015-12-28 12:56:58"
12677,1,41,29,"2015-12-28 18:00:19"
12678,2,82,28,"2015-12-28 18:00:19"
12679,3,44,26,"2015-12-28 18:00:19"
12680,4,82,31,"2015-12-28 18:00:19"
12681,1,43,39,"2015-12-28 23:45:42"
12682,2,69,26,"2015-12-28 23:45:42"
12683,3,36,35,"2015-12-28 23:45:42"
12684,4,88,34,"2015-12-28 23:45:42"
12685,1,39,42,"2015-12-29 00:04:50"
12686,2,82,31,"2015-12-29 00:04:50"
12687,3,77,39,"2015-12-29 00:04:50"
12688,4,78,39,"2015-12-29 00:04:50"
12689,1,66,39,"2015-12-29 08:23:27"
12690,2,87,44,"2015-12-29 08:23:27"
12691,3,72,39,"2015-12-29 08:23:27"
12692,4,51,38,"2015-12-29 08:23:27"
12693,1,85,42,"2015-12-29 16:34:24"
12694,2,60,41,"2015-12-29 16:34:24"
12695,3,46,26,"2015-12-29 16:34:24"
12696,4,45,32,"2015-12-29 16:34:24"
12697,1,72,44,"2015-12-29 20:41:25"
12698,2,87,36,"2015-12-29 20:41:25"
12699,3,48,35,"2015-12-29 20:41:25"
12700,4,47,28,"2015-12-29 20:41:25"
12701,1,60,40,"2015-12-30 04:47:14"
12702,2,62,41,"2015-12-30 04:47:14"
12703,3,35,25,"2015-12-30 04:47:14"
12704,4,62,31,"2015-12-30 04:47:14"
12705,1,36,27,"2015-12-30 08:52:41"
12706,2,48,29,"2015-12-30 08:52:41"
12707,3,47,38,"2015-12-30 08:52:41"
12708,4,41,41,"2015-12-30 08:52:41"
12709,1,62,26,"2015-12-30 17:02:26"
12710,2,68,41,"2015-12-30 17:02:26"
12711,3,82,38,"2015-12-30 17:02:26"
12712,4,33,32,"2015-12-30 17:02:26"
12713,1,49,31,"2015-12-31 01:55:32"
12714,2,63,41,"2015-12-31 01:55:32"
12715,3,53,37,"2015-12-31 01:55:32"
12716,4,35,28,"2015-12-31 01:55:32"
12717,1,71,32,"2015-12-31 08:37:33"
12718,2,88,35,"2015-12-31 08:37:33"
12719,3,65,38,"2015-12-31 08:37:33"
12720,4,81,38,"2015-12-31 08:37:33"
12721,1,43,43,"2015-12-31 14:59:28"
12722,2,75,41,"2015-12-31 14:59:28"
12723,3,38,37,"2015-12-31 14:59:28"
12724,4,40,36,"2015-12-31 14:59:28"
12725,1,38,38,"2015-12-31 22:47:57"
12726,2,47,31,"2015-12-31 22:47:57"
12727,3,45,27,"2015-12-31 22:47:57"
12728,4,56,32,"2015-12-31 22:47:57"
12729,1,49,29,"2016-01-01 01:29:52"
12730,2,35,30,"2016-01-01 01:29:52"
12731,3,61,25,"2016-01-01 01:29:52"
12732,4,51,26,"2016-01-01 01:29:52"
12733,1,67,26,"2016-01-01 09:31:56"
12734,2,80,28,"2016-01-01 09:31:56"
12735,3,54,41,"2016-01-01 09:31:56"
12736,4,88,35,"2016-01-01 09:31:56"
12737,1,73,35,"2016-01-01 14:27:33"
12738,2,64,34,"2016-01-01 14:27:33"
12739,3,31,26,"2016-01-01 14:27:33"
12740,4,52,34,"2016-01-01 14:27:33"
12741,1,78,33,"2016-01-02 00:33:14"
12742,2,45,37,"2016-01-02 00:33:14"
12743,3,80,31,"2016-01-02 00:33:14"
12744,4,51,40,"2016-01-02 00:33:14"
12745,1,73,25,"2016-01-02 00:50:51"
12746,2,43,39,"2016-01-02 00:50:51"
12747,3,70,42,"2016-01-02 00:50:51"
12748,4,81,37,"2016-01-02 00:50:51"
12749,1,64,32,"2016-01-02 02:55:08"
12750,2,56,36,"2016-01-02 02:55:08"
12751,3,80,41,"2016-01-02 02:55:08"
12752,4,78,29,"2016-01-02 02:55:08"
12753,1,53,31,"2016-01-02 12:06:04"
12754,2,85,42,"2016-01-02 12:06:04"
12755,3,36,40,"2016-01-02 12:06:04"
12756,4,46,44,"2016-01-02 12:06:04"
12757,1,52,35,"2016-01-02 22:19:26"
12758,2,78,37,"2016-01-02 22:19:26"
12759,3,75,38,"2016-01-02 22:19:26"
12760,4,75,30,"2016-01-02 22:19:26"
12761,1,88,43,"2016-01-03 01:48:29"
12762,2,82,38,"2016-01-03 01:48:29"
12763,3,45,31,"2016-01-03 01:48:29"
12764,4,73,33,"2016-01-03 01:48:29"
12765,1,56,44,"2016-01-03 03:55:50"
12766,2,41,28,"2016-01-03 03:55:50"
12767,3,83,30,"2016-01-03 03:55:50"
12768,4,35,28,"2016-01-03 03:55:50"
12769,1,38,38,"2016-01-03 07:13:42"
12770,2,42,33,"2016-01-03 07:13:42"
12771,3,46,44,"2016-01-03 07:13:42"
12772,4,34,35,"2016-01-03 07:13:42"
12773,1,47,29,"2016-01-03 08:45:45"
12774,2,71,41,"2016-01-03 08:45:45"
12775,3,77,28,"2016-01-03 08:45:45"
12776,4,56,39,"2016-01-03 08:45:45"
12777,1,30,33,"2016-01-03 12:25:50"
12778,2,89,27,"2016-01-03 12:25:50"
12779,3,54,31,"2016-01-03 12:25:50"
12780,4,57,38,"2016-01-03 12:25:50"
12781,1,50,27,"2016-01-03 15:30:14"
12782,2,37,39,"2016-01-03 15:30:14"
12783,3,53,26,"2016-01-03 15:30:14"
12784,4,54,41,"2016-01-03 15:30:14"
12785,1,66,31,"2016-01-04 01:23:35"
12786,2,75,42,"2016-01-04 01:23:35"
12787,3,81,35,"2016-01-04 01:23:35"
12788,4,72,43,"2016-01-04 01:23:35"
12789,1,57,29,"2016-01-04 10:09:03"
12790,2,37,39,"2016-01-04 10:09:03"
12791,3,81,30,"2016-01-04 10:09:03"
12792,4,42,37,"2016-01-04 10:09:03"
12793,1,48,36,"2016-01-04 15:36:04"
12794,2,47,44,"2016-01-04 15:36:04"
12795,3,73,40,"2016-01-04 15:36:04"
12796,4,76,33,"2016-01-04 15:36:04"
12797,1,78,26,"2016-01-04 21:56:05"
12798,2,82,38,"2016-01-04 21:56:05"
12799,3,42,34,"2016-01-04 21:56:05"
12800,4,54,42,"2016-01-04 21:56:05"
12801,1,56,28,"2016-01-04 23:34:44"
12802,2,32,41,"2016-01-04 23:34:44"
12803,3,45,29,"2016-01-04 23:34:44"
12804,4,32,29,"2016-01-04 23:34:44"
12805,1,55,40,"2016-01-05 05:03:54"
12806,2,57,32,"2016-01-05 05:03:54"
12807,3,57,44,"2016-01-05 05:03:54"
12808,4,40,25,"2016-01-05 05:03:54"
12809,1,87,32,"2016-01-05 10:19:43"
12810,2,72,32,"2016-01-05 10:19:43"
12811,3,34,34,"2016-01-05 10:19:43"
12812,4,34,31,"2016-01-05 10:19:43"
12813,1,74,31,"2016-01-05 12:34:18"
12814,2,86,44,"2016-01-05 12:34:18"
12815,3,65,42,"2016-01-05 12:34:18"
12816,4,81,40,"2016-01-05 12:34:18"
12817,1,34,37,"2016-01-05 14:19:08"
12818,2,32,42,"2016-01-05 14:19:08"
12819,3,74,44,"2016-01-05 14:19:08"
12820,4,78,27,"2016-01-05 14:19:08"
12821,1,46,25,"2016-01-05 21:45:47"
12822,2,70,33,"2016-01-05 21:45:47"
12823,3,75,34,"2016-01-05 21:45:47"
12824,4,36,32,"2016-01-05 21:45:47"
12825,1,44,29,"2016-01-05 22:00:05"
12826,2,73,33,"2016-01-05 22:00:05"
12827,3,63,44,"2016-01-05 22:00:05"
12828,4,58,34,"2016-01-05 22:00:05"
12829,1,78,36,"2016-01-06 08:30:04"
12830,2,80,36,"2016-01-06 08:30:04"
12831,3,41,36,"2016-01-06 08:30:04"
12832,4,80,40,"2016-01-06 08:30:04"
12833,1,79,26,"2016-01-06 16:52:05"
12834,2,78,43,"2016-01-06 16:52:05"
12835,3,54,37,"2016-01-06 16:52:05"
12836,4,63,42,"2016-01-06 16:52:05"
12837,1,71,31,"2016-01-07 00:16:26"
12838,2,52,32,"2016-01-07 00:16:26"
12839,3,31,29,"2016-01-07 00:16:26"
12840,4,82,36,"2016-01-07 00:16:26"
12841,1,34,28,"2016-01-07 09:00:23"
12842,2,73,34,"2016-01-07 09:00:23"
12843,3,65,29,"2016-01-07 09:00:23"
12844,4,47,33,"2016-01-07 09:00:23"
12845,1,33,33,"2016-01-07 13:47:31"
12846,2,49,41,"2016-01-07 13:47:31"
12847,3,83,37,"2016-01-07 13:47:31"
12848,4,69,44,"2016-01-07 13:47:31"
12849,1,65,42,"2016-01-07 18:15:47"
12850,2,72,25,"2016-01-07 18:15:47"
12851,3,75,34,"2016-01-07 18:15:47"
12852,4,52,38,"2016-01-07 18:15:47"
12853,1,33,25,"2016-01-08 04:37:01"
12854,2,77,38,"2016-01-08 04:37:01"
12855,3,41,27,"2016-01-08 04:37:01"
12856,4,33,44,"2016-01-08 04:37:01"
12857,1,37,32,"2016-01-08 05:25:40"
12858,2,50,39,"2016-01-08 05:25:40"
12859,3,45,38,"2016-01-08 05:25:40"
12860,4,59,36,"2016-01-08 05:25:40"
12861,1,77,33,"2016-01-08 15:42:01"
12862,2,69,25,"2016-01-08 15:42:01"
12863,3,59,33,"2016-01-08 15:42:01"
12864,4,52,33,"2016-01-08 15:42:01"
12865,1,40,26,"2016-01-08 17:57:14"
12866,2,81,37,"2016-01-08 17:57:14"
12867,3,55,33,"2016-01-08 17:57:14"
12868,4,85,26,"2016-01-08 17:57:14"
12869,1,87,29,"2016-01-09 04:06:13"
12870,2,65,43,"2016-01-09 04:06:13"
12871,3,72,33,"2016-01-09 04:06:13"
12872,4,40,30,"2016-01-09 04:06:13"
12873,1,40,43,"2016-01-09 10:08:56"
12874,2,46,41,"2016-01-09 10:08:56"
12875,3,52,39,"2016-01-09 10:08:56"
12876,4,85,32,"2016-01-09 10:08:56"
12877,1,50,42,"2016-01-09 16:15:18"
12878,2,84,34,"2016-01-09 16:15:18"
12879,3,49,33,"2016-01-09 16:15:18"
12880,4,45,42,"2016-01-09 16:15:18"
12881,1,62,27,"2016-01-09 16:24:27"
12882,2,78,31,"2016-01-09 16:24:27"
12883,3,39,40,"2016-01-09 16:24:27"
12884,4,61,28,"2016-01-09 16:24:27"
12885,1,56,40,"2016-01-09 22:11:32"
12886,2,58,33,"2016-01-09 22:11:32"
12887,3,38,32,"2016-01-09 22:11:32"
12888,4,67,36,"2016-01-09 22:11:32"
12889,1,77,44,"2016-01-10 00:34:46"
12890,2,50,32,"2016-01-10 00:34:46"
12891,3,55,31,"2016-01-10 00:34:46"
12892,4,31,25,"2016-01-10 00:34:46"
12893,1,49,44,"2016-01-10 00:46:48"
12894,2,80,30,"2016-01-10 00:46:48"
12895,3,81,26,"2016-01-10 00:46:48"
12896,4,68,40,"2016-01-10 00:46:48"
12897,1,51,25,"2016-01-10 06:15:40"
12898,2,44,29,"2016-01-10 06:15:40"
12899,3,44,41,"2016-01-10 06:15:40"
12900,4,84,35,"2016-01-10 06:15:40"
12901,1,75,32,"2016-01-10 06:51:33"
12902,2,51,29,"2016-01-10 06:51:33"
12903,3,60,43,"2016-01-10 06:51:33"
12904,4,60,25,"2016-01-10 06:51:33"
12905,1,65,29,"2016-01-10 11:11:09"
12906,2,58,36,"2016-01-10 11:11:09"
12907,3,66,37,"2016-01-10 11:11:09"
12908,4,58,35,"2016-01-10 11:11:09"
12909,1,31,30,"2016-01-10 17:51:01"
12910,2,80,30,"2016-01-10 17:51:01"
12911,3,36,35,"2016-01-10 17:51:01"
12912,4,75,43,"2016-01-10 17:51:01"
12913,1,82,25,"2016-01-10 20:11:43"
12914,2,83,26,"2016-01-10 20:11:43"
12915,3,83,40,"2016-01-10 20:11:43"
12916,4,82,42,"2016-01-10 20:11:43"
12917,1,47,25,"2016-01-11 00:43:23"
12918,2,45,28,"2016-01-11 00:43:23"
12919,3,48,32,"2016-01-11 00:43:23"
12920,4,86,37,"2016-01-11 00:43:23"
12921,1,43,26,"2016-01-11 05:13:38"
12922,2,82,35,"2016-01-11 05:13:38"
12923,3,71,42,"2016-01-11 05:13:38"
12924,4,79,33,"2016-01-11 05:13:38"
12925,1,79,28,"2016-01-11 09:21:25"
12926,2,73,29,"2016-01-11 09:21:25"
12927,3,53,34,"2016-01-11 09:21:25"
12928,4,62,26,"2016-01-11 09:21:25"
12929,1,71,34,"2016-01-11 12:10:49"
12930,2,42,44,"2016-01-11 12:10:49"
12931,3,49,36,"2016-01-11 12:10:49"
12932,4,71,38,"2016-01-11 12:10:49"
12933,1,64,39,"2016-01-11 17:51:40"
12934,2,62,27,"2016-01-11 17:51:40"
12935,3,31,44,"2016-01-11 17:51:40"
12936,4,62,42,"2016-01-11 17:51:40"
12937,1,51,36,"2016-01-12 01:35:39"
12938,2,32,27,"2016-01-12 01:35:39"
12939,3,66,35,"2016-01-12 01:35:39"
12940,4,79,44,"2016-01-12 01:35:39"
12941,1,32,35,"2016-01-12 03:07:50"
12942,2,41,34,"2016-01-12 03:07:50"
12943,3,50,27,"2016-01-12 03:07:50"
12944,4,35,33,"2016-01-12 03:07:50"
12945,1,45,34,"2016-01-12 07:21:28"
12946,2,34,28,"2016-01-12 07:21:28"
12947,3,44,42,"2016-01-12 07:21:28"
12948,4,72,30,"2016-01-12 07:21:28"
12949,1,49,25,"2016-01-12 09:08:08"
12950,2,79,33,"2016-01-12 09:08:08"
12951,3,55,36,"2016-01-12 09:08:08"
12952,4,53,44,"2016-01-12 09:08:08"
12953,1,71,30,"2016-01-12 12:06:09"
12954,2,32,37,"2016-01-12 12:06:09"
12955,3,67,36,"2016-01-12 12:06:09"
12956,4,70,43,"2016-01-12 12:06:09"
12957,1,69,26,"2016-01-12 21:23:07"
12958,2,31,39,"2016-01-12 21:23:07"
12959,3,32,25,"2016-01-12 21:23:07"
12960,4,35,42,"2016-01-12 21:23:07"
12961,1,85,35,"2016-01-13 00:45:28"
12962,2,87,37,"2016-01-13 00:45:28"
12963,3,50,41,"2016-01-13 00:45:28"
12964,4,72,38,"2016-01-13 00:45:28"
12965,1,31,36,"2016-01-13 00:54:05"
12966,2,63,27,"2016-01-13 00:54:05"
12967,3,31,38,"2016-01-13 00:54:05"
12968,4,80,30,"2016-01-13 00:54:05"
12969,1,30,32,"2016-01-13 06:34:48"
12970,2,82,31,"2016-01-13 06:34:48"
12971,3,73,29,"2016-01-13 06:34:48"
12972,4,45,41,"2016-01-13 06:34:48"
12973,1,39,34,"2016-01-13 10:01:45"
12974,2,43,27,"2016-01-13 10:01:45"
12975,3,60,26,"2016-01-13 10:01:45"
12976,4,34,27,"2016-01-13 10:01:45"
12977,1,68,42,"2016-01-13 13:51:02"
12978,2,48,30,"2016-01-13 13:51:02"
12979,3,74,44,"2016-01-13 13:51:02"
12980,4,88,38,"2016-01-13 13:51:02"
12981,1,88,27,"2016-01-13 14:48:03"
12982,2,84,28,"2016-01-13 14:48:03"
12983,3,63,37,"2016-01-13 14:48:03"
12984,4,54,35,"2016-01-13 14:48:03"
12985,1,58,42,"2016-01-13 16:32:06"
12986,2,89,27,"2016-01-13 16:32:06"
12987,3,48,28,"2016-01-13 16:32:06"
12988,4,86,32,"2016-01-13 16:32:06"
12989,1,41,35,"2016-01-14 01:32:56"
12990,2,45,31,"2016-01-14 01:32:56"
12991,3,76,33,"2016-01-14 01:32:56"
12992,4,84,40,"2016-01-14 01:32:56"
12993,1,88,44,"2016-01-14 06:35:30"
12994,2,64,41,"2016-01-14 06:35:30"
12995,3,82,34,"2016-01-14 06:35:30"
12996,4,79,29,"2016-01-14 06:35:30"
12997,1,36,36,"2016-01-14 15:08:00"
12998,2,82,25,"2016-01-14 15:08:00"
12999,3,48,27,"2016-01-14 15:08:00"
13000,4,47,42,"2016-01-14 15:08:00"
13001,1,87,35,"2016-01-14 20:22:30"
13002,2,81,39,"2016-01-14 20:22:30"
13003,3,32,42,"2016-01-14 20:22:30"
13004,4,66,41,"2016-01-14 20:22:30"
13005,1,63,43,"2016-01-15 03:59:50"
13006,2,88,42,"2016-01-15 03:59:50"
13007,3,48,29,"2016-01-15 03:59:50"
13008,4,76,38,"2016-01-15 03:59:50"
13009,1,56,39,"2016-01-15 11:34:34"
13010,2,46,40,"2016-01-15 11:34:34"
13011,3,45,37,"2016-01-15 11:34:34"
13012,4,34,38,"2016-01-15 11:34:34"
13013,1,70,28,"2016-01-15 16:27:28"
13014,2,55,32,"2016-01-15 16:27:28"
13015,3,56,38,"2016-01-15 16:27:28"
13016,4,57,35,"2016-01-15 16:27:28"
13017,1,82,34,"2016-01-15 20:16:32"
13018,2,88,33,"2016-01-15 20:16:32"
13019,3,67,37,"2016-01-15 20:16:32"
13020,4,46,25,"2016-01-15 20:16:32"
13021,1,30,36,"2016-01-15 23:44:05"
13022,2,80,32,"2016-01-15 23:44:05"
13023,3,44,36,"2016-01-15 23:44:05"
13024,4,80,31,"2016-01-15 23:44:05"
13025,1,35,26,"2016-01-16 04:56:56"
13026,2,79,34,"2016-01-16 04:56:56"
13027,3,70,33,"2016-01-16 04:56:56"
13028,4,67,25,"2016-01-16 04:56:56"
13029,1,30,31,"2016-01-16 06:10:55"
13030,2,65,28,"2016-01-16 06:10:55"
13031,3,83,33,"2016-01-16 06:10:55"
13032,4,51,32,"2016-01-16 06:10:55"
13033,1,30,34,"2016-01-16 14:54:10"
13034,2,79,33,"2016-01-16 14:54:10"
13035,3,37,29,"2016-01-16 14:54:10"
13036,4,30,34,"2016-01-16 14:54:10"
13037,1,76,43,"2016-01-17 01:35:08"
13038,2,46,40,"2016-01-17 01:35:08"
13039,3,56,39,"2016-01-17 01:35:08"
13040,4,68,35,"2016-01-17 01:35:08"
13041,1,74,26,"2016-01-17 12:09:18"
13042,2,60,29,"2016-01-17 12:09:18"
13043,3,75,25,"2016-01-17 12:09:18"
13044,4,71,37,"2016-01-17 12:09:18"
13045,1,80,34,"2016-01-17 16:14:45"
13046,2,74,34,"2016-01-17 16:14:45"
13047,3,35,38,"2016-01-17 16:14:45"
13048,4,69,34,"2016-01-17 16:14:45"
13049,1,79,39,"2016-01-17 19:28:19"
13050,2,74,30,"2016-01-17 19:28:19"
13051,3,48,35,"2016-01-17 19:28:19"
13052,4,64,41,"2016-01-17 19:28:19"
13053,1,79,29,"2016-01-18 06:17:03"
13054,2,80,36,"2016-01-18 06:17:03"
13055,3,61,29,"2016-01-18 06:17:03"
13056,4,71,28,"2016-01-18 06:17:03"
13057,1,31,33,"2016-01-18 07:43:50"
13058,2,85,28,"2016-01-18 07:43:50"
13059,3,54,35,"2016-01-18 07:43:50"
13060,4,74,26,"2016-01-18 07:43:50"
13061,1,72,34,"2016-01-18 11:47:35"
13062,2,69,44,"2016-01-18 11:47:35"
13063,3,70,38,"2016-01-18 11:47:35"
13064,4,74,30,"2016-01-18 11:47:35"
13065,1,65,30,"2016-01-18 17:21:18"
13066,2,81,40,"2016-01-18 17:21:18"
13067,3,83,28,"2016-01-18 17:21:18"
13068,4,43,41,"2016-01-18 17:21:18"
13069,1,69,28,"2016-01-19 03:31:40"
13070,2,57,32,"2016-01-19 03:31:40"
13071,3,72,35,"2016-01-19 03:31:40"
13072,4,72,27,"2016-01-19 03:31:40"
13073,1,72,25,"2016-01-19 12:41:19"
13074,2,56,30,"2016-01-19 12:41:19"
13075,3,62,39,"2016-01-19 12:41:19"
13076,4,55,35,"2016-01-19 12:41:19"
13077,1,74,34,"2016-01-19 21:28:48"
13078,2,38,35,"2016-01-19 21:28:48"
13079,3,73,31,"2016-01-19 21:28:48"
13080,4,62,27,"2016-01-19 21:28:48"
13081,1,74,42,"2016-01-20 07:38:11"
13082,2,39,44,"2016-01-20 07:38:11"
13083,3,38,30,"2016-01-20 07:38:11"
13084,4,63,27,"2016-01-20 07:38:11"
13085,1,39,27,"2016-01-20 08:13:29"
13086,2,60,33,"2016-01-20 08:13:29"
13087,3,70,37,"2016-01-20 08:13:29"
13088,4,41,33,"2016-01-20 08:13:29"
13089,1,60,43,"2016-01-20 15:21:18"
13090,2,76,29,"2016-01-20 15:21:18"
13091,3,83,34,"2016-01-20 15:21:18"
13092,4,72,30,"2016-01-20 15:21:18"
13093,1,33,38,"2016-01-20 17:24:08"
13094,2,61,36,"2016-01-20 17:24:08"
13095,3,39,32,"2016-01-20 17:24:08"
13096,4,68,28,"2016-01-20 17:24:08"
13097,1,36,33,"2016-01-20 20:23:39"
13098,2,65,38,"2016-01-20 20:23:39"
13099,3,57,43,"2016-01-20 20:23:39"
13100,4,82,41,"2016-01-20 20:23:39"
13101,1,66,43,"2016-01-21 00:53:34"
13102,2,89,29,"2016-01-21 00:53:34"
13103,3,53,27,"2016-01-21 00:53:34"
13104,4,36,27,"2016-01-21 00:53:34"
13105,1,36,36,"2016-01-21 04:05:49"
13106,2,85,40,"2016-01-21 04:05:49"
13107,3,46,33,"2016-01-21 04:05:49"
13108,4,75,41,"2016-01-21 04:05:49"
13109,1,66,41,"2016-01-21 11:49:54"
13110,2,57,43,"2016-01-21 11:49:54"
13111,3,73,28,"2016-01-21 11:49:54"
13112,4,44,42,"2016-01-21 11:49:54"
13113,1,35,37,"2016-01-21 21:18:51"
13114,2,52,40,"2016-01-21 21:18:51"
13115,3,81,32,"2016-01-21 21:18:51"
13116,4,76,36,"2016-01-21 21:18:51"
13117,1,87,33,"2016-01-22 07:30:14"
13118,2,35,27,"2016-01-22 07:30:14"
13119,3,30,25,"2016-01-22 07:30:14"
13120,4,43,33,"2016-01-22 07:30:14"
13121,1,70,37,"2016-01-22 13:03:56"
